post_text,label
camerondallas: HAPPY HALLOWEEN,1
I kinda wanted to go trick-or-treat today I'm getting too old for that though,1
jeyyounit11: Happy Halloween my fothermuckers hope it's awesome and you get lots of candy my girlfriend… ,1
danisnotonfire: shrek vs. thor coming to a cinema near you this spooky season! swamp or asgard? there can only be one. ,1
"actuaIdaddy oh, thank you ",1
5SOS oh my fucking god ,1
5SOS: Karl from guitar centre. ,1
5SOSTumblrx: Michael got so scared he almost shat his pants!!1!1!! ,1
5SOSTumblrx: Calum Hood and his tummy appreciation tweet ,1
5SOSTumblrx: In case that u have a snapchat ,1
5SOSTumblrx: Petition for 5sos to move to keeks or to start posting videos on twitter or instagram or somewhere else just not snapchat,1
5SOSTumblrx: Put this on my grave please and thank you ,1
5SOSTumblrx: Ashton and Luke on what things make them feel good ,1
5SOSTumblrx: I think I'm dead ,1
5SOSTumblrx: ME OMG ,1
5SOSTumblrx: happy bean ,1
5SOSTumblrx: can Michael hug me like this please ,1
5SOSTumblrx: oh my god ,1
5SOSTumblrx: literally me ,1
5SOSTumblrx: :') this makes me so happy ,1
5SOSTumblrx: cashton is rising and im loving it ,1
5SOSTumblrx: an explanation on how SGFG can kill people ,1
5SOSTumblrx: *rolls my eyes out* ,1
"5SOSTumblrx: When you type ""Hood"" instead of ""Good"" ",1
Ashton5SOS: Thought I woke up next to a hot chick.... It turned out to be Lucas Loxx Luke5SOS,1
5SOS: 5 SECONDS OF SEXX HAVE CUM TO ROCK YUR WORLD ,1
5SOSTumblrx: actually me ,1
taylorcaniff: HAPPY HALLOWEEN,1
Ashton5SOS: I feel like what people dress as for Halloween is a very accurate representation of who they really are... Lol I would love…,1
Ashton5SOS: I thought album release week was stressful... But then I witnessed Matt Damon grow 400 potatoes on Mars TheMartian,1
5SOS_Daily: This part was hilarious I couldn't stop laughing ,1
Ashton5SOS: 75% of the world is a sexy cat or bunny,1
mnwild: He went to Jared! Surgeon nets a PPG with 16:59 left in the second and mnwild goes up 4-2 against the blackhawks! CHIvsMIN,1
5SOS_Daily: You make it sound so sweet When you lie to me,1
mnwild: mnwild takes the 3-2 lead into the first intermission with CharlieCoyle_3's late goal against Chicago. ,1
"mnwild: CARTS! Ryan Carter nets his second of the year to tie the game, 2-2, with 5:08 left in the first. CHIvsMIN mnwild",1
5SOS_Daily: Flawless ,1
5SOS_Daily: Flawless ,1
5SOSFamUpdater: so proud ,1
Michael5SOS LETS FANGIRL TOGETHER MICHAEL JABSOS SOA,1
Luke5SOS: I just wanna post photos of the 80's version of 5sos forever,1
5SOSTumblrx: When little girl achieved all your dreams ,1
5SOS_Daily: Jack H and his friends singing Hey Everybody in a taxicab ,1
5SOS: the numbers so far. holy shit. thank you all so much for buying sounds good feels good. you are the greatest ever ,1
BBCR1: Massive congratulations to 5SOS who are No.1 in the Official Album Chart! ,1
5SOS: HOW DID WE END UP HERE? ,1
Tha5SOSFamily: Sounds Good Feels Good went to 1 in the Netherlands,1
"5SOS_Daily some ""fans"" ",1
Tha5SOSFamily: 5SOS also got 1 album in Ireland!,1
"Tha5SOSFamily: Sounds Good Feels Good outsold its closest rival 2:1. Meaning, for every 2 copies it sold, it's rival sold 1",1
Tha5SOSFamily: Sounds Good Feels Good has become 5SOS' first 1 album in the UK after it stormed it's way to the top of the chart!,1
5SOS: To everyone that's supporting SGFG we love you and I hope it's everything you hoped for! Today it is Number 1 in the UK! Insane! …,1
5SOSTumblrx: No we cant talk about this ,1
"Ashton5SOS: Our first NUMBER 1 album in the UK, what a feeling this is... Thank you so much we are over the moon with this, all my lov…",1
5SOSTumblrx: calum hood is wonderful pass it on,1
5SOSTumblrx literally me bc I just got it today ,1
5SOSTumblrx: me after i listened to SGFG for the first time ,1
THE GIRL WHO CRIES WOLF EVERYDAY IGNORED BY GRAVITY,1
"5SOS_Daily: 5sos are not your average band, and that's what i like the most about them.. they give us so much more than just music",1
5SOSFamUpdater: 5SOS_Daily 'once i tried to light my fart on fire and i accidentally burned my ass' - Michael Clifford,1
Calum5SOS: Hi. Goodnight.,1
angelxhemmo: Luke &amp; Ashton through the years... iHeart5SOS iHeart5SOSLive ,1
5SOSFamUpdater I'm listening to that right now omf ,1
5SOSFamUpdater: Calum listened to Castaway on Spotify.,1
AcaciaBrinley: Best trick or treating I've ever done. Thank you ipsy ,1
"Target: .iHeartRadio Plaid never looked so good! ;-) Way to rock it, Calum5SOS.",1
Calum5SOS: Target are you hitting on me target?,1
Calum5SOS: Make me realize I am truly lucky to have people like you.,1
Calum5SOS: I met a dude tonight who was a fan. He was so full of life and so positive. He sang his heart out for an hour. Moments like …,1
5SOSUpdatesUSA: TBH this was one of my favorite 5SOS costume days and I saw them last year as the ninja turtles in Miami -a ,1
jeyyounit11 what about Samm?! ,1
NO ONE UNDERSTANDS HOW HAPPY 5SOS MAKE ME,1
BryanStars: I hope he takes your filthy heart and then he throws you away some day.,1
"Michael5SOS: one of the most important articles written about our fans. thank you, mariasherm for understanding us and our fans ",1
camerondallas: Well hello there ,1
"camerondallas: Pimples are OKAY, don't be ashamed or let it affect your confidence",1
AaronCarpenter camerondallas you guys are so cute ,1
AaronCarpenter how was that? ,1
5SOS_Daily: Throwing it back ,1
5SOS_Daily: GUYYYSSSSS ,1
It's funny how I carved Jack Skellington on my pumpkin and so did Jeyy exactly one year ago jeyyounit11 ,1
taylorcaniff: love you,1
AaronCarpenter: Rt for a follow :),1
This is so important. ,1
TheMattEspinosa I'm sick ,1
AaronCarpenter: Me and spider man!!! EthanDolan ,1
BryanStars: i long for that feeling... to not feel at all...,1
"helloxkitten: ""Get a shot of the drummer"" Ashton: 5SOSTODAY ",1
Ashton5SOS: Lock up your daughters ,1
ImAlexHoltti pLEASE,1
ImAlexHoltti: Let's just chill and watch American Horror Story,1
ImAlexHoltti follow me Alex :(((((,1
ImAlexHoltti: Rt this for a cute dm or follow or selfie or puppy ,1
5SOS_Daily: 5 Seconds of Halloween (SiriusXMHits1) ,1
Ashton5SOS: .SIRIUSXM thank you ️ ,1
NiallOfficial: Been listening to my mates 5SOS new album ! ,1
Sleepy Calum is my religion 5SOSTODAY 5SOS Calum5SOS Michael5SOS Ashton5SOS Luke5SOS,1
5SOS_Daily: Calum singing with morning voice holy shit all raspy and shit... Kill me now,1
IM EMOTIONAL 5SOSTODAY,1
5SOS: Band selfie ,1
The closest I'll ever be to seeing 5SOS live 5SOSTODAY,1
Skipped school to see 5sos on TV 5SOSTODAY,1
Ashton5SOS: Thank you today show!!! You rule!!! ,1
When you stay home from school just to watch 5SOS ️ Michael5SOS Calum5SOS Ashton5SOS Luke5SOS 5SOSTODAY,1
Ashton5SOS: Thanks for having us TODAYshow and the fans that came down! You rocked xx ,1
DanaeMorrw Imig ,1
JackJackJohnson oh shit ,1
cALUM IS MY LITTLE SUNSHINE BABY AND I LOve HIM XKNSKSBS,1
Calum,1
Ashton5SOS take care of yourselves ash ,1
I DONT HAVE TO DEAL WITH PEOPLES DUMB ASS BS AT SCHOO LLZAN,1
MY MOM IS LETTING ME STAY hOME LSHANSBS,1
I don't wanna go to school ,1
5SOSTumblrx: calum is just an urban myth ,1
Michael5SOS: COME TO ROCKEFELLER PLAZA FOR FREE MASSAGES,1
Calum5SOS: If you are awake and conscious. You should be at Rockefeller plaza. Cause we're here. And I miss you.,1
"Ashton5SOS: Rockafella plaza, we be a rockin this morning at 7am xx ",1
5SOS sleepy little baby ,1
5SOS: Goodmorning NEW YORK! We will be down at the TODAYshow xx ,1
mnwild: A moment of silence for Flip Saunders. HockeyFightsCancer ,1
"mnwild: mnwild strikes four times to take down the oilers, 4-3, on HockeyFightsCancer. Suter, Scandella &amp; Coyle score. ",1
mnwild: COYLE! mnwild takes the 4-3 lead with 10:34 left in the third! EDMvsMIN,1
mnwild: SUTER AGAIN! mnwild ties it back up! 11:17 left in the third. EDMvsMIN,1
mnwild: MARCO GOALO! mnwild goes up 2-0 with 10:30 left in the first period. It's a PPG.,1
mnwild: SUTER! mnwild takes the 1-0 lead with 12:35 to go in the first against Edmonton. EDMvsMIN,1
"mnwild: Congratulations to Zach Parise, who is skating in his 700th NHL game tonight. mnwild ",1
AaronCarpenter I love you :((((,1
DanaeMorrw I don't know lol I missed the hockey game and I missed 5sos on Jimmy Fallon ,1
I've been sleeping since I got home..and it's midnight now omg fml ,1
sugarscape: Interviewer tells 5SOS she likes to 'play with her pussy'. They lose their shit. ,1
5SOS_Daily: here you go my fellow calum people ,1
TheMattEspinosa: love you,1
Ashton5SOS: How to distract America from world issues... McDonald's ALL DAY breakfast,1
Luke5SOS: Deciding whether to go to the gym or nap is the question,1
Ashton5SOS: Sleepy 6am update from NY! X ,1
Michael5SOS: this album release time is so exciting. just want everyone to hear the album &amp; love it ,1
5SOS: Monday ,1
Calum5SOS: Goodnight world,1
Calum5SOS: I have stumbled into heaven. ,1
5SOSFamUpdater: Calum5SOS RJ is judging ,1
5SOSTumblrx: He's literally one of the cutest people ever ,1
Michael5SOS: Thrasher coz Mickey knows why ,1
Ashton5SOS: We carvin pumpkins in the morning elvisduran xx ,1
"Calum5SOS: Out exploring New York, talkin to some people about an album. It's our album.",1
"5SOSFamUpdater: ""We want to make a difference and make our fans feel good about themselves and feel better"" 5SOSonElvis",1
"Ashton5SOS: ""We got classical on yo asses"" elvisduran",1
5SOS_Daily: i missed my 11:11 but i wish y'all are happy :),1
taylorcaniff: ... HayesGrier good now you can dance with me at prom and be a pro... seen you rocking bro! miss you and congrats!!,1
5SOSTumblrx: I AM SO BLESSEDT ,1
5SOSTumblrx: when someone calls 5SOS a boy band ,1
"5SOSTumblrx: Luke5SOS hi, you're wonderful. bye.",1
5SOS_Daily: people would actually think this was made up! but no ,1
5SOSTumblrx: calums new hair cut &gt; anything else in my life rn ,1
5SOS: Unique New York Unique New York Unique New York Unique New York Unique New York Unique New York Unique New York Unique New York U…,1
Ashton5SOS: Just a couple dudes Cookin up a storm luke5sos lol ,1
"Ashton5SOS: Groovin at beach goth the other day with mattpauling &amp; zakkcervini ... The second beer is for a mate,… ",1
AaronCarpenter I l you :(((((,1
camerondallas: Just hired the first MAGCONTOUR employee be ready for late November.,1
AaronCarpenter I love you :(((((,1
AaronCarpenter: Sounds really cliché but it's 100% true.,1
AaronCarpenter: Nothing satisfies me more than making someone smile and laugh,1
Feeling so much more depressed than usual lately..,1
5SOSTumblrx: i need a logical explanation pleaSe ,1
5SOSTumblrx: Calum is the guy who can't stop laughing while you're doing a group presentation in front of your class ,1
5SOSTumblrx: michael clifford is 19 years old rt while u still can,1
